Program,Year,Period,State,State ANSI,County,County ANSI,Commodity,Data Item,Value
CENSUS,2007,YEAR,SOUTH DAKOTA,46,LYMAN,85,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",321626
CENSUS,2007,YEAR,SOUTH DAKOTA,46,MELLETTE,95,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",89691
CENSUS,2007,YEAR,SOUTH DAKOTA,46,TODD,121,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",122384
CENSUS,2007,YEAR,SOUTH DAKOTA,46,TRIPP,123,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",372422
CENSUS,2007,YEAR,SOUTH DAKOTA,46,BON HOMME,9,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",198410
CENSUS,2007,YEAR,SOUTH DAKOTA,46,CHARLES MIX,23,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",353320
CENSUS,2007,YEAR,SOUTH DAKOTA,46,CLAY,27,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",221128
CENSUS,2007,YEAR,SOUTH DAKOTA,46,DOUGLAS,43,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",141913
CENSUS,2007,YEAR,SOUTH DAKOTA,46,HUTCHINSON,67,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",356092
CENSUS,2007,YEAR,SOUTH DAKOTA,46,LINCOLN,83,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",290117
CENSUS,2007,YEAR,SOUTH DAKOTA,46,TURNER,125,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",292662
CENSUS,2007,YEAR,SOUTH DAKOTA,46,UNION,127,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",239918
CENSUS,2007,YEAR,SOUTH DAKOTA,46,YANKTON,135,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",228273
CENSUS,2007,YEAR,SOUTH DAKOTA,46,BENNETT,7,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",190866
CENSUS,2007,YEAR,SOUTH DAKOTA,46,CUSTER,33,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",15895
CENSUS,2007,YEAR,SOUTH DAKOTA,46,FALL RIVER,47,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",17993
CENSUS,2007,YEAR,SOUTH DAKOTA,46,OGLALA LAKOTA,102,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",64821
CENSUS,2007,YEAR,SOUTH DAKOTA,46,HAAKON,55,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",206710
CENSUS,2007,YEAR,SOUTH DAKOTA,46,JACKSON,71,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",155476
CENSUS,2007,YEAR,SOUTH DAKOTA,46,LAWRENCE,81,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",24779
CENSUS,2007,YEAR,SOUTH DAKOTA,46,MEADE,93,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",319363
CENSUS,2007,YEAR,SOUTH DAKOTA,46,PENNINGTON,103,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",180844
CENSUS,2007,YEAR,SOUTH DAKOTA,46,STANLEY,117,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",161691
CENSUS,2007,YEAR,TENNESSEE,47,BEDFORD,3,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",63198
CENSUS,2007,YEAR,TENNESSEE,47,CANNON,15,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",31440
CENSUS,2007,YEAR,TENNESSEE,47,CLAY,27,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",18253
CENSUS,2007,YEAR,TENNESSEE,47,DAVIDSON,37,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",7815
CENSUS,2007,YEAR,TENNESSEE,47,DE KALB,41,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",23017
CENSUS,2007,YEAR,TENNESSEE,47,GILES,55,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",65122
CENSUS,2007,YEAR,TENNESSEE,47,JACKSON,87,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",12166
CENSUS,2007,YEAR,TENNESSEE,47,LINCOLN,103,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",83486
CENSUS,2007,YEAR,TENNESSEE,47,MACON,111,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",30913
CENSUS,2007,YEAR,TENNESSEE,47,MARSHALL,117,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",39613
CENSUS,2007,YEAR,TENNESSEE,47,MAURY,119,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",64383
CENSUS,2007,YEAR,TENNESSEE,47,MOORE,127,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",11505
CENSUS,2007,YEAR,TENNESSEE,47,RUTHERFORD,149,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",52019
CENSUS,2007,YEAR,TENNESSEE,47,SMITH,159,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",26301
CENSUS,2007,YEAR,TENNESSEE,47,SUMNER,165,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",57295
CENSUS,2007,YEAR,TENNESSEE,47,TROUSDALE,169,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",12901
CENSUS,2007,YEAR,TENNESSEE,47,WILLIAMSON,187,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",44628
CENSUS,2007,YEAR,TENNESSEE,47,WILSON,189,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",41681
CENSUS,2007,YEAR,TENNESSEE,47,BLEDSOE,7,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",24986
CENSUS,2007,YEAR,TENNESSEE,47,COFFEE,31,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",64211
CENSUS,2007,YEAR,TENNESSEE,47,CUMBERLAND,35,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",33522
CENSUS,2007,YEAR,TENNESSEE,47,FENTRESS,49,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",17662
CENSUS,2007,YEAR,TENNESSEE,47,FRANKLIN,51,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",70975
CENSUS,2007,YEAR,TENNESSEE,47,GRUNDY,61,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",14044
CENSUS,2007,YEAR,TENNESSEE,47,MARION,115,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",16085
CENSUS,2007,YEAR,TENNESSEE,47,MORGAN,129,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",12751
CENSUS,2007,YEAR,TENNESSEE,47,OVERTON,133,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",30003
CENSUS,2007,YEAR,TENNESSEE,47,PICKETT,137,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",9628
CENSUS,2007,YEAR,TENNESSEE,47,PUTNAM,141,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",23163
CENSUS,2007,YEAR,TENNESSEE,47,SCOTT,151,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",6034
CENSUS,2007,YEAR,TENNESSEE,47,SEQUATCHIE,153,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",6361
CENSUS,2007,YEAR,TENNESSEE,47,VAN BUREN,175,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",7544
CENSUS,2007,YEAR,TENNESSEE,47,WARREN,177,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",63485
CENSUS,2007,YEAR,TENNESSEE,47,WHITE,185,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",33258
CENSUS,2007,YEAR,TENNESSEE,47,DYER,45,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",190399
CENSUS,2007,YEAR,TENNESSEE,47,LAKE,95,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",78614
CENSUS,2007,YEAR,TENNESSEE,47,LAUDERDALE,97,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",134679
CENSUS,2007,YEAR,TENNESSEE,47,OBION,131,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",190202
CENSUS,2007,YEAR,TENNESSEE,47,SHELBY,157,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",54635
CENSUS,2007,YEAR,TENNESSEE,47,TIPTON,167,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",126867
CENSUS,2007,YEAR,TENNESSEE,47,ANDERSON,1,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",9295
CENSUS,2007,YEAR,TENNESSEE,47,BLOUNT,9,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",33535
CENSUS,2007,YEAR,TENNESSEE,47,BRADLEY,11,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",24925
CENSUS,2007,YEAR,TENNESSEE,47,CAMPBELL,13,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",8831
CENSUS,2007,YEAR,TENNESSEE,47,CARTER,19,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",11283
CENSUS,2007,YEAR,TENNESSEE,47,CLAIBORNE,25,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",25985
CENSUS,2007,YEAR,TENNESSEE,47,COCKE,29,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",16862
CENSUS,2007,YEAR,TENNESSEE,47,GRAINGER,57,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",20745
CENSUS,2007,YEAR,TENNESSEE,47,GREENE,59,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",75957
CENSUS,2007,YEAR,TENNESSEE,47,HAMBLEN,63,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",21468
CENSUS,2007,YEAR,TENNESSEE,47,HAMILTON,65,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",13026
CENSUS,2007,YEAR,TENNESSEE,47,HANCOCK,67,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",11205
CENSUS,2007,YEAR,TENNESSEE,47,HAWKINS,73,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",38235
CENSUS,2007,YEAR,TENNESSEE,47,JEFFERSON,89,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",33140
CENSUS,2007,YEAR,TENNESSEE,47,JOHNSON,91,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",10599
CENSUS,2007,YEAR,TENNESSEE,47,KNOX,93,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",23073
CENSUS,2007,YEAR,TENNESSEE,47,LOUDON,105,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",27357
CENSUS,2007,YEAR,TENNESSEE,47,MCMINN,107,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",37435
CENSUS,2007,YEAR,TENNESSEE,47,MEIGS,121,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",12023
CENSUS,2007,YEAR,TENNESSEE,47,MONROE,123,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",26987
CENSUS,2007,YEAR,TENNESSEE,47,POLK,139,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",10363
CENSUS,2007,YEAR,TENNESSEE,47,RHEA,143,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",15240
CENSUS,2007,YEAR,TENNESSEE,47,ROANE,145,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",11923
CENSUS,2007,YEAR,TENNESSEE,47,SEVIER,155,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",13790
CENSUS,2007,YEAR,TENNESSEE,47,SULLIVAN,163,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",25314
CENSUS,2007,YEAR,TENNESSEE,47,UNICOI,171,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",1102
CENSUS,2007,YEAR,TENNESSEE,47,UNION,173,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",10017
CENSUS,2007,YEAR,TENNESSEE,47,WASHINGTON,179,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",44461
CENSUS,2007,YEAR,TENNESSEE,47,BENTON,5,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",16651
CENSUS,2007,YEAR,TENNESSEE,47,CARROLL,17,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",91842
CENSUS,2007,YEAR,TENNESSEE,47,CHESTER,23,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",21252
CENSUS,2007,YEAR,TENNESSEE,47,CROCKETT,33,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",113321
CENSUS,2007,YEAR,TENNESSEE,47,DECATUR,39,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",17018
CENSUS,2007,YEAR,TENNESSEE,47,FAYETTE,47,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",101530
CENSUS,2007,YEAR,TENNESSEE,47,GIBSON,53,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",211202
CENSUS,2007,YEAR,TENNESSEE,47,HARDEMAN,69,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",47493
CENSUS,2007,YEAR,TENNESSEE,47,HARDIN,71,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",39973
CENSUS,2007,YEAR,TENNESSEE,47,HAYWOOD,75,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",172784
CENSUS,2007,YEAR,TENNESSEE,47,HENDERSON,77,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",54351
CENSUS,2007,YEAR,TENNESSEE,47,HENRY,79,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",92084
CENSUS,2007,YEAR,TENNESSEE,47,MADISON,113,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",101248
CENSUS,2007,YEAR,TENNESSEE,47,MCNAIRY,109,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",41513
CENSUS,2007,YEAR,TENNESSEE,47,WEAKLEY,183,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",168342
CENSUS,2007,YEAR,TENNESSEE,47,CHEATHAM,21,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",17331
CENSUS,2007,YEAR,TENNESSEE,47,DICKSON,43,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",30204
CENSUS,2007,YEAR,TENNESSEE,47,HICKMAN,81,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",27128
CENSUS,2007,YEAR,TENNESSEE,47,HOUSTON,83,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",9576
CENSUS,2007,YEAR,TENNESSEE,47,HUMPHREYS,85,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",31034
CENSUS,2007,YEAR,TENNESSEE,47,LAWRENCE,99,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",77846
CENSUS,2007,YEAR,TENNESSEE,47,LEWIS,101,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",6772
CENSUS,2007,YEAR,TENNESSEE,47,MONTGOMERY,125,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",59925
CENSUS,2007,YEAR,TENNESSEE,47,PERRY,135,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",9908
CENSUS,2007,YEAR,TENNESSEE,47,ROBERTSON,147,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",125054
CENSUS,2007,YEAR,TENNESSEE,47,STEWART,161,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",11666
CENSUS,2007,YEAR,TENNESSEE,47,WAYNE,181,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",20372
CENSUS,2007,YEAR,TEXAS,48,BELL,27,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",142603
CENSUS,2007,YEAR,TEXAS,48,BOSQUE,35,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",42538
CENSUS,2007,YEAR,TEXAS,48,COLLIN,85,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",114856
CENSUS,2007,YEAR,TEXAS,48,COOKE,97,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",96280
CENSUS,2007,YEAR,TEXAS,48,CORYELL,99,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",61181
CENSUS,2007,YEAR,TEXAS,48,DALLAS,113,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",30837
CENSUS,2007,YEAR,TEXAS,48,DELTA,119,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",48533
CENSUS,2007,YEAR,TEXAS,48,DENTON,121,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",91086
CENSUS,2007,YEAR,TEXAS,48,ELLIS,139,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",156704
CENSUS,2007,YEAR,TEXAS,48,FALLS,145,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",134651
CENSUS,2007,YEAR,TEXAS,48,FANNIN,147,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",134253
CENSUS,2007,YEAR,TEXAS,48,GRAYSON,181,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",124085
CENSUS,2007,YEAR,TEXAS,48,HAMILTON,193,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",49750
CENSUS,2007,YEAR,TEXAS,48,HILL,217,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",197230
CENSUS,2007,YEAR,TEXAS,48,HUNT,231,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",116149
CENSUS,2007,YEAR,TEXAS,48,JOHNSON,251,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",73902
CENSUS,2007,YEAR,TEXAS,48,KAUFMAN,257,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",83210
CENSUS,2007,YEAR,TEXAS,48,LAMAR,277,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",152076
CENSUS,2007,YEAR,TEXAS,48,LIMESTONE,293,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",68465
CENSUS,2007,YEAR,TEXAS,48,MCLENNAN,309,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",177805
CENSUS,2007,YEAR,TEXAS,48,MILAM,331,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",129014
CENSUS,2007,YEAR,TEXAS,48,NAVARRO,349,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",112695
CENSUS,2007,YEAR,TEXAS,48,ROCKWALL,397,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",10963
CENSUS,2007,YEAR,TEXAS,48,TARRANT,439,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",22019
CENSUS,2007,YEAR,TEXAS,48,WILLIAMSON,491,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",182479
CENSUS,2007,YEAR,TEXAS,48,ARANSAS,7,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",919
CENSUS,2007,YEAR,TEXAS,48,KLEBERG,273,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",73824
CENSUS,2007,YEAR,TEXAS,48,NUECES,355,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",335102
CENSUS,2007,YEAR,TEXAS,48,REFUGIO,391,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",75615
CENSUS,2007,YEAR,TEXAS,48,SAN PATRICIO,409,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",247280
CENSUS,2007,YEAR,TEXAS,48,ARCHER,9,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",60971
CENSUS,2007,YEAR,TEXAS,48,BROWN,49,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",39036
CENSUS,2007,YEAR,TEXAS,48,CALLAHAN,59,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",35901
CENSUS,2007,YEAR,TEXAS,48,CLAY,77,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",52468
CENSUS,2007,YEAR,TEXAS,48,COMANCHE,93,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",83848
CENSUS,2007,YEAR,TEXAS,48,EASTLAND,133,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",56038
CENSUS,2007,YEAR,TEXAS,48,ERATH,143,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",84448
CENSUS,2007,YEAR,TEXAS,48,HOOD,221,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",29216
CENSUS,2007,YEAR,TEXAS,48,JACK,237,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",20188
CENSUS,2007,YEAR,TEXAS,48,MILLS,333,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",29512
CENSUS,2007,YEAR,TEXAS,48,MONTAGUE,337,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",51556
CENSUS,2007,YEAR,TEXAS,48,PALO PINTO,363,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",23996
CENSUS,2007,YEAR,TEXAS,48,PARKER,367,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",56173
CENSUS,2007,YEAR,TEXAS,48,SHACKELFORD,417,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",21877
CENSUS,2007,YEAR,TEXAS,48,SOMERVELL,425,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",10269
CENSUS,2007,YEAR,TEXAS,48,STEPHENS,429,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",10566
CENSUS,2007,YEAR,TEXAS,48,THROCKMORTON,447,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",45505
CENSUS,2007,YEAR,TEXAS,48,WISE,497,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",75739
CENSUS,2007,YEAR,TEXAS,48,YOUNG,503,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",51197
CENSUS,2007,YEAR,TEXAS,48,ANDERSON,1,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",46120
CENSUS,2007,YEAR,TEXAS,48,BOWIE,37,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",64464
CENSUS,2007,YEAR,TEXAS,48,CAMP,63,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",17908
CENSUS,2007,YEAR,TEXAS,48,CASS,67,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",28700
CENSUS,2007,YEAR,TEXAS,48,CHEROKEE,73,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",49026
CENSUS,2007,YEAR,TEXAS,48,FRANKLIN,159,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",24107
CENSUS,2007,YEAR,TEXAS,48,GREGG,183,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",7385
CENSUS,2007,YEAR,TEXAS,48,HARRISON,203,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",28698
CENSUS,2007,YEAR,TEXAS,48,HENDERSON,213,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",57128
CENSUS,2007,YEAR,TEXAS,48,HOPKINS,223,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",107099
CENSUS,2007,YEAR,TEXAS,48,HOUSTON,225,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",59097
CENSUS,2007,YEAR,TEXAS,48,MARION,315,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",7031
CENSUS,2007,YEAR,TEXAS,48,MORRIS,343,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",14973
CENSUS,2007,YEAR,TEXAS,48,NACOGDOCHES,347,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",30279
CENSUS,2007,YEAR,TEXAS,48,PANOLA,365,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",28856
CENSUS,2007,YEAR,TEXAS,48,RAINS,379,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",23883
CENSUS,2007,YEAR,TEXAS,48,RED RIVER,387,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",65037
CENSUS,2007,YEAR,TEXAS,48,RUSK,401,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",36456
CENSUS,2007,YEAR,TEXAS,48,SHELBY,419,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",26735
CENSUS,2007,YEAR,TEXAS,48,SMITH,423,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",59561
CENSUS,2007,YEAR,TEXAS,48,TITUS,449,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",27233
CENSUS,2007,YEAR,TEXAS,48,UPSHUR,459,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",30203
CENSUS,2007,YEAR,TEXAS,48,VAN ZANDT,467,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",91720
CENSUS,2007,YEAR,TEXAS,48,WOOD,499,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",45921
CENSUS,2007,YEAR,TEXAS,48,ANGELINA,5,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",15492
CENSUS,2007,YEAR,TEXAS,48,BRAZOS,41,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",38215
CENSUS,2007,YEAR,TEXAS,48,FREESTONE,161,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",38327
CENSUS,2007,YEAR,TEXAS,48,GRIMES,185,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",47803
CENSUS,2007,YEAR,TEXAS,48,HARDIN,199,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",7659
CENSUS,2007,YEAR,TEXAS,48,JASPER,241,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",11399
CENSUS,2007,YEAR,TEXAS,48,LEON,289,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",63319
CENSUS,2007,YEAR,TEXAS,48,MADISON,313,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",25603
CENSUS,2007,YEAR,TEXAS,48,MONTGOMERY,339,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",23130
CENSUS,2007,YEAR,TEXAS,48,NEWTON,351,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",4050
CENSUS,2007,YEAR,TEXAS,48,POLK,373,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",13781
CENSUS,2007,YEAR,TEXAS,48,ROBERTSON,395,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",78643
CENSUS,2007,YEAR,TEXAS,48,SABINE,403,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",4132
CENSUS,2007,YEAR,TEXAS,48,SAN AUGUSTINE,405,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",7394
CENSUS,2007,YEAR,TEXAS,48,SAN JACINTO,407,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",12902
CENSUS,2007,YEAR,TEXAS,48,TRINITY,455,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",15682
CENSUS,2007,YEAR,TEXAS,48,TYLER,457,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",10634
