Program,Year,Period,State,State ANSI,County,County ANSI,Commodity,Data Item,Value
CENSUS,2012,YEAR,INDIANA,18,CLARK,19,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",51365
CENSUS,2012,YEAR,INDIANA,18,DEARBORN,29,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",23653
CENSUS,2012,YEAR,INDIANA,18,FRANKLIN,47,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",81308
CENSUS,2012,YEAR,INDIANA,18,JEFFERSON,77,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",58870
CENSUS,2012,YEAR,INDIANA,18,JENNINGS,79,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",84013
CENSUS,2012,YEAR,INDIANA,18,OHIO,115,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",9418
CENSUS,2012,YEAR,INDIANA,18,RIPLEY,137,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",117667
CENSUS,2012,YEAR,INDIANA,18,SCOTT,143,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",35327
CENSUS,2012,YEAR,INDIANA,18,SWITZERLAND,155,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",23743
CENSUS,2012,YEAR,INDIANA,18,DAVIESS,27,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",181685
CENSUS,2012,YEAR,INDIANA,18,DUBOIS,37,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",124375
CENSUS,2012,YEAR,INDIANA,18,GIBSON,51,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",246185
CENSUS,2012,YEAR,INDIANA,18,GREENE,55,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",126810
CENSUS,2012,YEAR,INDIANA,18,KNOX,83,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",297303
CENSUS,2012,YEAR,INDIANA,18,MARTIN,101,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",37154
CENSUS,2012,YEAR,INDIANA,18,PIKE,125,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",59497
CENSUS,2012,YEAR,INDIANA,18,POSEY,129,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",213185
CENSUS,2012,YEAR,INDIANA,18,SPENCER,147,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",125866
CENSUS,2012,YEAR,INDIANA,18,SULLIVAN,153,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",146718
CENSUS,2012,YEAR,INDIANA,18,VANDERBURGH,163,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",69514
CENSUS,2012,YEAR,INDIANA,18,WARRICK,173,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",84987
CENSUS,2012,YEAR,INDIANA,18,CLAY,21,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",131770
CENSUS,2012,YEAR,INDIANA,18,FOUNTAIN,45,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",185431
CENSUS,2012,YEAR,INDIANA,18,MONTGOMERY,107,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",258963
CENSUS,2012,YEAR,INDIANA,18,OWEN,119,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",56102
CENSUS,2012,YEAR,INDIANA,18,PARKE,121,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",115530
CENSUS,2012,YEAR,INDIANA,18,PUTNAM,133,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",148468
CENSUS,2012,YEAR,INDIANA,18,TIPPECANOE,157,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",198344
CENSUS,2012,YEAR,INDIANA,18,VERMILLION,165,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",97627
CENSUS,2012,YEAR,INDIANA,18,VIGO,167,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",97592
CENSUS,2012,YEAR,INDIANA,18,WARREN,171,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",151973
CENSUS,2012,YEAR,IOWA,19,BOONE,15,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",271424
CENSUS,2012,YEAR,IOWA,19,DALLAS,49,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",256702
CENSUS,2012,YEAR,IOWA,19,GRUNDY,75,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",294483
CENSUS,2012,YEAR,IOWA,19,HAMILTON,79,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",293032
CENSUS,2012,YEAR,IOWA,19,HARDIN,83,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",293262
CENSUS,2012,YEAR,IOWA,19,JASPER,99,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",306706
CENSUS,2012,YEAR,IOWA,19,MARSHALL,127,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",267050
CENSUS,2012,YEAR,IOWA,19,POLK,153,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",170719
CENSUS,2012,YEAR,IOWA,19,POWESHIEK,157,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",259867
CENSUS,2012,YEAR,IOWA,19,STORY,169,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",266536
CENSUS,2012,YEAR,IOWA,19,TAMA,171,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",324959
CENSUS,2012,YEAR,IOWA,19,WEBSTER,187,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",369453
CENSUS,2012,YEAR,IOWA,19,BENTON,11,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",364605
CENSUS,2012,YEAR,IOWA,19,CEDAR,31,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",262666
CENSUS,2012,YEAR,IOWA,19,CLINTON,45,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",357198
CENSUS,2012,YEAR,IOWA,19,IOWA,95,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",244042
CENSUS,2012,YEAR,IOWA,19,JACKSON,97,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",188877
CENSUS,2012,YEAR,IOWA,19,JOHNSON,103,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",260980
CENSUS,2012,YEAR,IOWA,19,JONES,105,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",239045
CENSUS,2012,YEAR,IOWA,19,LINN,113,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",279019
CENSUS,2012,YEAR,IOWA,19,MUSCATINE,139,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",169674
CENSUS,2012,YEAR,IOWA,19,SCOTT,163,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",194059
CENSUS,2012,YEAR,IOWA,19,BUTLER,23,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",314807
CENSUS,2012,YEAR,IOWA,19,CERRO GORDO,33,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",293224
CENSUS,2012,YEAR,IOWA,19,FLOYD,67,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",274162
CENSUS,2012,YEAR,IOWA,19,FRANKLIN,69,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",325315
CENSUS,2012,YEAR,IOWA,19,HANCOCK,81,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",323289
CENSUS,2012,YEAR,IOWA,19,HUMBOLDT,91,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",212611
CENSUS,2012,YEAR,IOWA,19,KOSSUTH,109,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",549004
CENSUS,2012,YEAR,IOWA,19,MITCHELL,131,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",263004
CENSUS,2012,YEAR,IOWA,19,WINNEBAGO,189,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",208986
CENSUS,2012,YEAR,IOWA,19,WORTH,195,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",208212
CENSUS,2012,YEAR,IOWA,19,WRIGHT,197,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",331680
CENSUS,2012,YEAR,IOWA,19,ALLAMAKEE,5,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",159113
CENSUS,2012,YEAR,IOWA,19,BLACK HAWK,13,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",265823
CENSUS,2012,YEAR,IOWA,19,BREMER,17,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",232900
CENSUS,2012,YEAR,IOWA,19,BUCHANAN,19,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",308349
CENSUS,2012,YEAR,IOWA,19,CHICKASAW,37,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",257092
CENSUS,2012,YEAR,IOWA,19,CLAYTON,43,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",256297
CENSUS,2012,YEAR,IOWA,19,DELAWARE,55,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",304615
CENSUS,2012,YEAR,IOWA,19,DUBUQUE,61,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",205371
CENSUS,2012,YEAR,IOWA,19,FAYETTE,65,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",309392
CENSUS,2012,YEAR,IOWA,19,HOWARD,89,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",253250
CENSUS,2012,YEAR,IOWA,19,WINNESHIEK,191,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",275051
CENSUS,2012,YEAR,IOWA,19,BUENA VISTA,21,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",324664
CENSUS,2012,YEAR,IOWA,19,CHEROKEE,35,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",285204
CENSUS,2012,YEAR,IOWA,19,CLAY,41,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",281334
CENSUS,2012,YEAR,IOWA,19,DICKINSON,59,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",166908
CENSUS,2012,YEAR,IOWA,19,EMMET,63,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",194965
CENSUS,2012,YEAR,IOWA,19,LYON,119,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",326253
CENSUS,2012,YEAR,IOWA,19,O BRIEN,141,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",271874
CENSUS,2012,YEAR,IOWA,19,OSCEOLA,143,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",215342
CENSUS,2012,YEAR,IOWA,19,PALO ALTO,147,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",324555
CENSUS,2012,YEAR,IOWA,19,PLYMOUTH,149,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",463717
CENSUS,2012,YEAR,IOWA,19,POCAHONTAS,151,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",307390
CENSUS,2012,YEAR,IOWA,19,SIOUX,167,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",431644
CENSUS,2012,YEAR,IOWA,19,APPANOOSE,7,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",87266
CENSUS,2012,YEAR,IOWA,19,CLARKE,39,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",76141
CENSUS,2012,YEAR,IOWA,19,DECATUR,53,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",97556
CENSUS,2012,YEAR,IOWA,19,LUCAS,117,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",72100
CENSUS,2012,YEAR,IOWA,19,MADISON,121,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",157324
CENSUS,2012,YEAR,IOWA,19,MARION,125,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",172883
CENSUS,2012,YEAR,IOWA,19,MONROE,135,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",88196
CENSUS,2012,YEAR,IOWA,19,RINGGOLD,159,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",137082
CENSUS,2012,YEAR,IOWA,19,UNION,175,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",127506
CENSUS,2012,YEAR,IOWA,19,WARREN,181,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",159964
CENSUS,2012,YEAR,IOWA,19,WAYNE,185,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",155767
CENSUS,2012,YEAR,IOWA,19,DAVIS,51,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",106445
CENSUS,2012,YEAR,IOWA,19,DES MOINES,57,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",127456
CENSUS,2012,YEAR,IOWA,19,HENRY,87,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",193483
CENSUS,2012,YEAR,IOWA,19,JEFFERSON,101,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",127230
CENSUS,2012,YEAR,IOWA,19,KEOKUK,107,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",199448
CENSUS,2012,YEAR,IOWA,19,LEE,111,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",153827
CENSUS,2012,YEAR,IOWA,19,LOUISA,115,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",125750
CENSUS,2012,YEAR,IOWA,19,MAHASKA,123,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",244417
CENSUS,2012,YEAR,IOWA,19,VAN BUREN,177,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",117184
CENSUS,2012,YEAR,IOWA,19,WAPELLO,179,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",124860
CENSUS,2012,YEAR,IOWA,19,WASHINGTON,183,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",231531
CENSUS,2012,YEAR,IOWA,19,ADAIR,1,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",225573
CENSUS,2012,YEAR,IOWA,19,ADAMS,3,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",142020
CENSUS,2012,YEAR,IOWA,19,CASS,29,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",220308
CENSUS,2012,YEAR,IOWA,19,FREMONT,71,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",243055
CENSUS,2012,YEAR,IOWA,19,MILLS,129,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",174708
CENSUS,2012,YEAR,IOWA,19,MONTGOMERY,137,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",195213
CENSUS,2012,YEAR,IOWA,19,PAGE,145,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",244828
CENSUS,2012,YEAR,IOWA,19,POTTAWATTAMIE,155,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",466379
CENSUS,2012,YEAR,IOWA,19,TAYLOR,173,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",178987
CENSUS,2012,YEAR,IOWA,19,AUDUBON,9,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",232137
CENSUS,2012,YEAR,IOWA,19,CALHOUN,25,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",317220
CENSUS,2012,YEAR,IOWA,19,CARROLL,27,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",312964
CENSUS,2012,YEAR,IOWA,19,CRAWFORD,47,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",392883
CENSUS,2012,YEAR,IOWA,19,GREENE,73,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",314599
CENSUS,2012,YEAR,IOWA,19,GUTHRIE,77,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",236394
CENSUS,2012,YEAR,IOWA,19,HARRISON,85,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",326421
CENSUS,2012,YEAR,IOWA,19,IDA,93,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",225658
CENSUS,2012,YEAR,IOWA,19,MONONA,133,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",292450
CENSUS,2012,YEAR,IOWA,19,SAC,161,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",322177
CENSUS,2012,YEAR,IOWA,19,SHELBY,165,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",333297
CENSUS,2012,YEAR,IOWA,19,WOODBURY,193,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",366777
CENSUS,2012,YEAR,KANSAS,20,BARTON,9,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",317667
CENSUS,2012,YEAR,KANSAS,20,DICKINSON,41,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",292261
CENSUS,2012,YEAR,KANSAS,20,ELLIS,51,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",144477
CENSUS,2012,YEAR,KANSAS,20,ELLSWORTH,53,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",132524
CENSUS,2012,YEAR,KANSAS,20,LINCOLN,105,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",172141
CENSUS,2012,YEAR,KANSAS,20,MARION,115,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",311788
CENSUS,2012,YEAR,KANSAS,20,MCPHERSON,113,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",382923
CENSUS,2012,YEAR,KANSAS,20,RICE,159,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",318061
CENSUS,2012,YEAR,KANSAS,20,RUSH,165,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",194573
CENSUS,2012,YEAR,KANSAS,20,RUSSELL,167,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",145316
CENSUS,2012,YEAR,KANSAS,20,SALINE,169,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",215740
CENSUS,2012,YEAR,KANSAS,20,ANDERSON,3,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",204711
CENSUS,2012,YEAR,KANSAS,20,CHASE,17,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",50602
CENSUS,2012,YEAR,KANSAS,20,COFFEY,31,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",162128
CENSUS,2012,YEAR,KANSAS,20,DOUGLAS,45,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",115686
CENSUS,2012,YEAR,KANSAS,20,FRANKLIN,59,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",183244
CENSUS,2012,YEAR,KANSAS,20,GEARY,61,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",48029
CENSUS,2012,YEAR,KANSAS,20,JOHNSON,91,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",53980
CENSUS,2012,YEAR,KANSAS,20,LINN,107,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",145937
CENSUS,2012,YEAR,KANSAS,20,LYON,111,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",199630
CENSUS,2012,YEAR,KANSAS,20,MIAMI,121,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",148369
CENSUS,2012,YEAR,KANSAS,20,MORRIS,127,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",133645
CENSUS,2012,YEAR,KANSAS,20,OSAGE,139,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",226578
CENSUS,2012,YEAR,KANSAS,20,SHAWNEE,177,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",107359
CENSUS,2012,YEAR,KANSAS,20,WABAUNSEE,197,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",85944
CENSUS,2012,YEAR,KANSAS,20,CLAY,27,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",209664
CENSUS,2012,YEAR,KANSAS,20,CLOUD,29,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",188325
CENSUS,2012,YEAR,KANSAS,20,JEWELL,89,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",266163
CENSUS,2012,YEAR,KANSAS,20,MITCHELL,123,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",273381
CENSUS,2012,YEAR,KANSAS,20,OSBORNE,141,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",167479
CENSUS,2012,YEAR,KANSAS,20,OTTAWA,143,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",217525
CENSUS,2012,YEAR,KANSAS,20,PHILLIPS,147,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",183290
CENSUS,2012,YEAR,KANSAS,20,REPUBLIC,157,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",237799
CENSUS,2012,YEAR,KANSAS,20,ROOKS,163,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",220705
CENSUS,2012,YEAR,KANSAS,20,SMITH,183,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",272496
CENSUS,2012,YEAR,KANSAS,20,WASHINGTON,201,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",274030
CENSUS,2012,YEAR,KANSAS,20,ATCHISON,5,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",135865
CENSUS,2012,YEAR,KANSAS,20,BROWN,13,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",217158
CENSUS,2012,YEAR,KANSAS,20,DONIPHAN,43,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",124174
CENSUS,2012,YEAR,KANSAS,20,JACKSON,85,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",116055
CENSUS,2012,YEAR,KANSAS,20,JEFFERSON,87,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",119320
CENSUS,2012,YEAR,KANSAS,20,LEAVENWORTH,103,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",88930
CENSUS,2012,YEAR,KANSAS,20,MARSHALL,117,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",276600
CENSUS,2012,YEAR,KANSAS,20,NEMAHA,131,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",232385
CENSUS,2012,YEAR,KANSAS,20,POTTAWATOMIE,149,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",138430
CENSUS,2012,YEAR,KANSAS,20,RILEY,161,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",91857
CENSUS,2012,YEAR,KANSAS,20,WYANDOTTE,209,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",6460
CENSUS,2012,YEAR,KANSAS,20,CHEYENNE,23,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",174701
CENSUS,2012,YEAR,KANSAS,20,DECATUR,39,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",183506
CENSUS,2012,YEAR,KANSAS,20,GRAHAM,65,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",162827
CENSUS,2012,YEAR,KANSAS,20,NORTON,137,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",185473
CENSUS,2012,YEAR,KANSAS,20,RAWLINS,153,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",233402
CENSUS,2012,YEAR,KANSAS,20,SHERIDAN,179,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",269333
CENSUS,2012,YEAR,KANSAS,20,SHERMAN,181,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",296651
CENSUS,2012,YEAR,KANSAS,20,THOMAS,193,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",385145
CENSUS,2012,YEAR,KANSAS,20,BARBER,7,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",161326
CENSUS,2012,YEAR,KANSAS,20,COMANCHE,33,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",101626
CENSUS,2012,YEAR,KANSAS,20,EDWARDS,47,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",221155
CENSUS,2012,YEAR,KANSAS,20,HARPER,77,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",265072
CENSUS,2012,YEAR,KANSAS,20,HARVEY,79,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",285097
CENSUS,2012,YEAR,KANSAS,20,KINGMAN,95,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",264635
CENSUS,2012,YEAR,KANSAS,20,KIOWA,97,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",150634
CENSUS,2012,YEAR,KANSAS,20,PAWNEE,145,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",262922
CENSUS,2012,YEAR,KANSAS,20,PRATT,151,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",276819
CENSUS,2012,YEAR,KANSAS,20,RENO,155,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",477746
CENSUS,2012,YEAR,KANSAS,20,SEDGWICK,173,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",368022
CENSUS,2012,YEAR,KANSAS,20,STAFFORD,185,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",311999
CENSUS,2012,YEAR,KANSAS,20,SUMNER,191,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",537636
CENSUS,2012,YEAR,KANSAS,20,ALLEN,1,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",109197
CENSUS,2012,YEAR,KANSAS,20,BOURBON,11,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",100019
CENSUS,2012,YEAR,KANSAS,20,BUTLER,15,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",268890
CENSUS,2012,YEAR,KANSAS,20,CHAUTAUQUA,19,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",27488
CENSUS,2012,YEAR,KANSAS,20,CHEROKEE,21,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",208686
CENSUS,2012,YEAR,KANSAS,20,COWLEY,35,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",231289
CENSUS,2012,YEAR,KANSAS,20,CRAWFORD,37,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",172191
CENSUS,2012,YEAR,KANSAS,20,ELK,49,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",42869
CENSUS,2012,YEAR,KANSAS,20,GREENWOOD,73,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",83824
CENSUS,2012,YEAR,KANSAS,20,LABETTE,99,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",177167
CENSUS,2012,YEAR,KANSAS,20,MONTGOMERY,125,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",149504
CENSUS,2012,YEAR,KANSAS,20,NEOSHO,133,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",143561
CENSUS,2012,YEAR,KANSAS,20,WILSON,205,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",130682
CENSUS,2012,YEAR,KANSAS,20,WOODSON,207,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",134747
CENSUS,2012,YEAR,KANSAS,20,CLARK,25,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",91138
CENSUS,2012,YEAR,KANSAS,20,FINNEY,55,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",413674
